"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"AVALIAÇÃO TERMOGRÁFICA DOS MÚSCULOS ISQUIOTIBIAIS, DURANTE E APÓS A REALIZAÇÃO DO ALONGAMENTO ESTÁTICO","ESTUDO DO PERFIL TERMOGRÁFICO DOS ISQUIOSTIBIAIS DURANTE O ALONGAMENTO ESTÁTICO","ANTONIO GERALDO CIDRAO DE CARVALHO","JOSE JAMACY DE ALMEIDA FERREIRA","2014","Fisioterapia e Terapia Ocupacional","","PIBIC",""
"AVALIAÇÃO DO MANCHAMENTO EM RESINA COMPOSTA NANOPARTICULADA SUBMETIDA À AÇÃO DE TRÊS REFRIGERANTES E POTENCIALIZADA PELO USO DE COLUTÓRIO À BASE DE CLOREXIDINA.","ALTERAÇÕES CROMÁTICAS EM RESINA COMPOSTA CAUSADAS POR REFRIGERANTES ASSOCIADAS Á UTILIZAÇÃO DE COLUTÓRIO À BASE DE CLOREXIDINA","PATRICIA MOREIRA RABELLO","GERMANA COELI DE FARIAS SALES","2014","Odontologia","Materiais Odontológicos","PIBIC",""
"PROSPECÇÃO DA PRODUÇÃO CIENTÍFICA EM EDUCAÇÃO DE JOVENS E ADULTOS NA WEB OF SCIENCE","PROSPECÇÃO DA PRODUÇÃO CIENTÍFICA EM EDUCAÇÃO DE JOVENS E ADULTOS","WILSON HONORATO ARAGAO","ADRIANA VALERIA SANTOS DINIZ","2014","Educação","Administração Educacional","PIBIC",""
"AVALIAÇÃO DA UTILIZAÇÃO DE MEDICAMENTOS NA PEDIATRIA DO AMBULATÓRIO DO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY","AVALIAÇÃO DA UTILIZAÇÃO DE MEDICAMENTOS NA PEDIATRIA DO AMBULATÓRIO DO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY","JOELMA RODRIGUES DE SOUZA","KATY LISIAS GONDIM DIAS","2014","Saúde Coletiva","Saúde Publica","PIBIC",""
"ESTUDO DE VARIVEIS IMPLICADAS NA ETIOLOGIA, NA SENSIBILIDADE E NA RESISTNCIA BACTERIANAS RELACIONADAS S INFECES DO TRATO URINRIO NOSOCOMIAIS","ANÁLISES DAS INFECÇÕES DO TRATO URINÁRIO EM PACIENTES INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO","EUTILIA ANDRADE MEDEIROS FREIRE","JOSE SOARES DO NASCIMENTO","2014","Medicina","Clínica Médica","PIBIC",""
"PROGRAMA DE EDUCAÇÃO EMOCIONAL PARA QUEM EDUCA","EDUCAÇÃO E EMOCIONALIDADE","VIVIANY SILVA ARAÚJO PESSOA","ELISA PEREIRA GONSALVES","2014","Educação","Tópicos Específicos de Educação","PIBIC",""
"CONSCIÊNCIA FONOLÓGICA EM ADULTOS NÃO ALFABETIZADOS","CONSCIÊNCIA FONOLÓGICA: DIVERSOS OLHARES EM VÁRIOS CONTEXTOS","CARMEN WALENTINA AMORIM GAUDENCIO BEZERRA","CARLA ALEXANDRA DA SILVA MOITA MINERVINO","2014","Psicologia","Psicologia Cognitiva","PIBIC",""
"AUTOECOLOGIA DE MICRURUS IBIBOBOCA (SQUAMATA, SERPENTES, ELAPIDAE) NA FLORESTA ATLÂNTICA PARAIBANA","AUTOECOLOGIA DE ESPÉCIES DE ANFÍBIOS E RÉPTEIS EM AMBIENTES NEOTROPICAIS","ALEXANDRE RAMLO TORRE PALMA","GUSTAVO HENRIQUE CALAZANS VIEIRA","2014","Ecologia","Ecologia Teórica","PIBIC",""
"QUALIFICAÇÃO PROFISSIONAL E NOVAS EXIGÊNCIAS NO CAMPO DA HOTELARIA.","MERCADO DE TRABALHO EM HOTELARIA: ANÁLISE SOCIOLÓGICA","GEOVANIA DA SILVA TOSCANO","OSICLEIDE DE LIMA BEZERRA","2014","Sociologia","Outras Sociologias Específicas","PIBIC",""
"OS CAMINHOS EDUCAÇÃO PATRIMONIAL: ANÁLISE CRÍTICA DA EXPERIÊNCIA DO PAMIN","PATRIMÔNIO MEMORIA E INTERATIVIDADE EM JOAO PESSOA","PEDRO FRANCISCO GUEDES DO NASCIMENTO","LUCIANA DE OLIVEIRA CHIANCA","2014","Antropologia","Antropologia Urbana","PIBIC",""
"CONSTRUÇÃO DE UMA METODOLOGIA PARA MONITORAMENTO DA IMPLANTAÇÃO DO BANCO COMUNITÁRIO JARDIM BOTÂNICO, EM JOÃO PESSOA, E CONSTRUÇÃO DE INDICADORES PARA AVALIAÇÃO DOS RESULTADOS OBTIDOS COM ESSAS TECNOLOGIAS SOCIAIS DE DESENVOLVIMENTO COMUNITÁRIO.","BANCOS COMUNITÁRIOS E MOEDAS SOCIAIS: NOVOS INSTRUMENTOS DE DESENVOLVIMENTO LOCAL NA REGIÃO METROPOLITANA DE JOÃO PESSOA","MARIA PATRÍCIA LOPES GOLDFARB","MAURICIO SARDA DE FARIA","2014","Sociologia","Outras Sociologias Específicas","PIBIC-AF",""
"BANCOS COMUNITÁRIOS E DAS MOEDAS SOCIAIS: O CASO DO BANCO JARDIM BOTÂNICO E DA MOEDA SOCIAL ORQUÍDEA NA COMUNIDADE SÃO RAFAEL","BANCOS COMUNITÁRIOS E MOEDAS SOCIAIS: NOVOS INSTRUMENTOS DE DESENVOLVIMENTO LOCAL NA REGIÃO METROPOLITANA DE JOÃO PESSOA","MARIA PATRÍCIA LOPES GOLDFARB","MAURICIO SARDA DE FARIA","2014","Sociologia","Outras Sociologias Específicas","PIBIC",""
"O PAPEL DA NOÇÃO DE TEMPO NO SISTEMA METAFÍSICO DE AGOSTINHO DE HIPONA","INVESTIGAÇÕES ACERCA DA METAFÍSICA AGOSTINIANA","BARTOLOMEU LEITE DA SILVA","ANDERSON DARC FERREIRA","2014","Filosofia","História da Filosofia","PIBIC",""
"A EMBRIAGUEZ COMO ESTADO ESTÉTICO","NIETZSCHE E A VONTADE DE PODER COMO ARTE","DEYVE REDYSON MELO DOS SANTOS","ROBSON COSTA CORDEIRO","2014","Filosofia","Metafísica","PIBIC",""
"TRABALHO E SAÚDE DOS NECROTOMISTAS: UM ESTUDO NA CIDADE DE JOÃO PESSOA-PB","TRABALHO E SAÚDE DOS NECROTOMISTAS: UM ESTUDO NA CIDADE DE JOÃO PESSOA-PB","PATRICIA NUNES DA FONSECA","PAULO CESAR ZAMBRONI DE SOUZA","2014","Psicologia","Psicologia do Trabalho e Organizacional","PIBIC",""
"ANÁLISE DO ÍNDICE DE CONFORTO TÉRMICO (IDT) DO CAMPUS IV/RIO TINTO/UFPB","ANÁLISE AMBIENTAL DO ESTADO DA PARAÍBA","RICHARDE MARQUES DA SILVA","LINCOLN ELOI DE ARAUJO","2014","Geociências","Geografia Física","PIVIC",""
"AVALIAÇÃO DAS ATIVIDADES INSTRUMENTAIS DE VIDA DIÁRIA EM PORTADORES DE PÉ DIABÉTICO USUÁRIOS DA ATENÇÃO BÁSICA DE SAÚDE","A INTEGRALIDADE DA ATENÇÃO AOS PORTADORES DE DIABETES NA ATENÇÃO BÁSICA DE SAÚDE","ELIANE ARAUJO DE OLIVEIRA","ANTONIO GERALDO CIDRAO DE CARVALHO","2014","Fisioterapia e Terapia Ocupacional","","PIVIC",""
"INDIVÍDUO, EMANCIPAÇÃO E EDUCAÇÃO EM MAX HORKHEIMER","INDIVÍDUO, EMANCIPAÇÃO E EDUCAÇÃO EM MAX HORKHEIMER","MARIA DO SOCORRO NOBREGA QUEIROGA","JORGE ADRIANO LUBENOW","2014","Educação","Fundamentos da Educação","PIBIC",""
"AVALIAÇÃO DE INOCULANTES DIAZOTRÓFICOS EM SORGO SACARINO SOB ESTRESSE SALINO","SORGO SACARINO (SORGHUM BICOLOR L.): INOCULAÇÃO COM BACTÉRIAS DIAZÓTROFICAS E PROMOTORES DE CRESCIMENTO SOB OS ESTRESSES ABIÓTICOS","KELLY CRISTIANE GOMES DA SILVA","COSME RAFAEL MARTINEZ SALINAS","2014","Agronomia","Ciência do Solo","PIBIC",""
"AVALIAÇÃO DE BACTÉRIAS PROMOTORAS DO CRESCIMENTO EM SORGO SACARINO SOB ESTRESSE SALINO","SORGO SACARINO (SORGHUM BICOLOR L.): INOCULAÇÃO COM BACTÉRIAS DIAZÓTROFICAS E PROMOTORES DE CRESCIMENTO SOB OS ESTRESSES ABIÓTICOS","KELLY CRISTIANE GOMES DA SILVA","COSME RAFAEL MARTINEZ SALINAS","2014","Agronomia","Ciência do Solo","PIBIC",""
"AUTORES E EDITORAS DE LIVROS DIDÁTICOS DE GEOGRAFIA NO IMPÉRIO","LIVROS DIDÁTICOS DE GEOGRAFIA: AUTORES E EDITORAS (SÉCULO XIX A MEADOS DO SÉCULO XX)","ERENILDO JOAO CARLOS","MARIA ADAILZA MARTINS DE ALBUQUERQUE","2014","Educação","Tópicos Específicos de Educação","PIBIC",""
"ANÁLISE DO DESEMPENHO NOS ESTADOS DO ACRE, AMAPÁ, AMAZONAS, CEARÁ, MARANHÃO, PARÁ E DE ALAGOAS E PERNAMBUCO.","A REDE DE ENFRENTAMENTO AO TRÁFICO DE PESSOAS NO BRASIL: UMA ESTRUTURA EFICAZ?","ROBSON ANTAO DE MEDEIROS","SVEN PETERKE","2014","Direito","Direito Público","PIBIC",""
"FUTEBOL E MORALIDADE: A PERSPECTIVA DOS TORCEDORES E O PROBLEMA DA NORMATIVIDADE NO DEBATE SOBRE TECNOLOGIAS DE MONITORAMENTO","FUTEBOL E MORALIDADE: CONSTRUÇÃO SOCIAL DA NORMATIVIDADE E MODOS DE JUSTIFICAÇÃO NO DEBATE SOBRE TECNOLOGIAS DE MONITORAMENTO","ROBERTO VERAS DE OLIVEIRA","SIMONE MAGALHAES BRITO","2014","Sociologia","Outras Sociologias Específicas","PIBIC",""
"ESTIMATIVA E ANÁLISE DA PRODUÇÃO DE SEDIMENTOS NA BACIA EXPERIMENTAL DE SÃO JOÃO DO CARIRI UTILIZANDO OS MODELOS SWAT E MUSLE","AVALIAÇÃO DOS PROCESSOS HIDROSSEDIMENTOLÓGICOS EM BACIAS EXPERIMENTAL E REPRESENTATIVA NA PARAÍBA","LINCOLN ELOI DE ARAUJO","RICHARDE MARQUES DA SILVA","2014","Geociências","Geografia Física","PIBIC",""
"OS ARTIGOS CIENTÍFICOS NAS CIÊNCIAS DA SAÚDE E SEUS PARÂMETROS SOCIOSSUBJETIVOS DE ELABORAÇÃO","GÊNEROS ACADÊMICOS E OS DIFERENTES MODOS DE CONSTRUÇÃO DO CONHECIMENTO","BETANIA PASSOS MEDRADO","REGINA CELI MENDES PEREIRA DA SILVA","2014","Lingüística","Lingüística Aplicada","PIBIC",""
"CORRELAÇÃO ENTRE OS FATORES DE ALIENAÇÃO PARENTAL E AJUSTAMENTO ESCOLAR","SÍNDROME DE ALIENAÇÃO PARENTAL E AJUSTAMENTO ESCOLAR: UM ESTUDO CORRELACIONAL","ANGELA MARIA DIAS FERNANDES","PATRICIA NUNES DA FONSECA","2014","Psicologia","Psicologia do Ensino e da Aprendizagem","PIBIC",""
"PERCEPO DA ME ACERCA DO CUIDADO PATERNO  CRIANA/ADOLESCENTE COM DOENA CRNICA","REDE, APOIO SOCIAL E CUIDADO EM SAÚDE NA CONDIÇÃO CRÔNICA NA INFÂNCIA","CLAUDIA MARIA RAMOS MEDEIROS SOUTO","NEUSA COLLET","2014","Enfermagem","Enfermagem Pediátrica","PIBIC",""
"MAPEAMENTO DO DESENVOLVIMENTO DA PRODUÇÃO CIENTÍFICA NOS GT DA REDOR NO PERÍODO 1992-2012","TRAJETÓRIAS E CONTRIBUIÇÕES DOS NÚCLEOS DE ESTUDOS DA MULHER E RELAÇÕES DE GÊNERO INTEGRANTES DA REDE FEMINISTA NORTE E NORDESTE DE ESTUDOS E PESQUISA SOBRE MULHER E RELAÇÕES DE GÊNERO-REDOR: DO PESSOAL AO INSTITUCIONAL APROVADO PELA CHAMADA MCTI/CNPQ/SPM","JANINE MARTA COELHO RODRIGUES","MARIA EULINA PESSOA DE CARVALHO","2014","Educação","Tópicos Específicos de Educação","PIBIC",""
"TRAJETÓRIAS DOS NÚCLEOS DE ESTUDOS DA MULHER E RELAÇÕES DE GÊNERO INTEGRANTES DA REDOR","TRAJETÓRIAS E CONTRIBUIÇÕES DOS NÚCLEOS DE ESTUDOS DA MULHER E RELAÇÕES DE GÊNERO INTEGRANTES DA REDE FEMINISTA NORTE E NORDESTE DE ESTUDOS E PESQUISA SOBRE MULHER E RELAÇÕES DE GÊNERO-REDOR: DO PESSOAL AO INSTITUCIONAL APROVADO PELA CHAMADA MCTI/CNPQ/SPM","JANINE MARTA COELHO RODRIGUES","MARIA EULINA PESSOA DE CARVALHO","2014","Educação","Tópicos Específicos de Educação","PIBIC",""
"TÉCNICAS EXPERIMENTAIS COM LASERS SEMCONDUTORES.","DINÂMICA NÃO-LINEAR COM LASERS E CIRCUITOS ELETRÔNICOS","PAULO SERGIO RODRIGUES DA SILVA","MARCOS CESAR SANTOS ORIA","2014","Física","Física Geral","PIBIC",""
"ESTUDO FITOQUÍMICO DE ERYTHROXYLUM REVOLUTUM MART (ERYTHROXYLACEAE).","ESTUDO FITOQUÍMICO E TOXICOLÓGICO DE PLANTAS DO NORTE/NORDESTE BRASILEIRO","ADNA CRISTINA BARBOSA DE SOUSA","MARCELO SOBRAL DA SILVA","2014","Farmácia","Farmacognosia","PIBIC",""
"ANLISE DOS PARMETROS CARDIOVASCULARES EM CONTROLADORES DE TRFEGO AREO NA ALTERNNCIA DO TURNO DE TRABALHO","MODELO PARA PREVISÃO DO EFEITO DA ALTERNÂNCIA DO TURNO DE TRABALHO NOS PARÂMETROS CARDIOVASCULARES DO CONTROLADOR DE TRÁFEGO AÉREO","FABIO MORAIS BORGES","LUIZ BUENO DA SILVA","2014","Engenharia de Produção","Engenharia do Produto","PIBIC",""
"ASSOCIAÇÃO ENTRE COMPORTAMENTO SEDENTÁRIO, QUALIDADE DE VIDA E FATORES DE RISCO PARA DOENÇA ARTERIAL CORONARIANA EM ADOLESCENTES","COMPORTAMENTO SEDENTÁRIO, QUALIDADE DE VIDA E FATORES DE RISCO PARA DOENÇA ARTERIAL CORONARIANA EM ADOLESCENTES","MARIA DO SOCORRO CIRILO DE SOUSA","JOSE CAZUZA DE FARIAS JUNIOR","2014","Educação Física","","PIBIC",""
"ANALISANDO OS FORMATOS DE E-BOOKS UTILIZADOS EM AMBIENTES DE EDITORAS UNIVERSITÁRIAS","AVALIANDO A EDITORAÇÃO DE E-BOOKS EM AMBIENTES DE EDITORAS UNIVERSITÁRIAS: UMA APLICAÇÃO DO OPEN MONOGRAPH PRESS","EDVALDO CARVALHO ALVES","GUILHERME ATAIDE DIAS","2014","Ciência da Informação","Biblioteconomia","PIBIC",""
"EFEITOS DA UTILIZAO DE NIM INDIANO (AZADIRACHTA INDICA) NO CONTROLE DE HELMINTOS EM OVINOS SANTA INS INFECTADOS NATURALMENTE","EFEITOS DA INCLUSÃO DA FOLHA DE NIM (AZADIRACHTA INDICA) NA DIETA DE PEQUENOS RUMINANTES NO CONTROLE DE ENDOPARASITAS","ITALO DE SOUZA AQUINO","GEORGE RODRIGO BELTRAO DA CRUZ","2014","Zootecnia","Produção Animal","PIBIC",""
"PEDRO AMÉRICO COMO ESTUDANTE: OS PRIMEIROS ANOS NA PARAÍBA","PEDRO AMÉRICO: DE MENINO DO BREJO A DOUTOR EM BRUXELAS (TRAJETÓRIA ESCOLAR E FORMAÇÃO INTELECTUAL DE UM PINTOR DE HISTÓRIA NO BRASIL OITOCENTISTA)","CLAUDIA ENGLER CURY","CARLA MARY DA SILVA OLIVEIRA","2014","História","História do Brasil","PIBIC",""
"AVALIAÇÃO DO EFEITO DA IMERSÃO EM DIFERENTES SOLUÇÕES DE LIMPEZA NA DUREZA E RUGOSIDADE DE DENTES ARTIFICIAIS DE RESINA ACRÍLICA.","AVALIAÇÃO DO EFEITO DA IMERSÃO EM DIFERENTES SOLUÇÕES DE LIMPEZA NA DUREZA E RUGOSIDADE DE DENTES ARTIFICIAIS DE RESINA ACRÍLICA.","CLAUDIA BATISTA MELO","ANDRE ULISSES DANTAS BATISTA","2014","Odontologia","Clínica Odontológica","PIVIC",""
"ESTRUTURA DA POPULAÇÃO DE INQUILINITERMES FUR (ISOPTERA) EM UMA CAATINGA DO NORDESTE BRASILEIRO","ECOLOGIA E BIODIVERSIDADE DE TÉRMITAS EM ECOSSISTEMAS DO NORDESTE BRASILEIRO","CELSO FEITOSA MARTINS","ALEXANDRE VASCONCELLOS","2014","Zoologia","Comportamento Animal","PIBIC",""
"MATURAÇÃO DE SEMENTES DE FAVA RAJADA (PHASEOLUS LUNATUS L.)","PRODUÇÃO E TECNOLOGIA DE SEMENTES DE FAVA RAJADA (PHASEOLUS LUNATUS L.)","PERICLES DE FARIAS BORGES","ADEMAR PEREIRA DE OLIVEIRA","2014","Agronomia","Fitotecnia","PIBIC",""
"ACESSO AO SERVIÇO ODONTOLÓGICO PARA CRIANÇAS E ADOLESCENTES COM PARALISIA CEREBRAL: PERSPECTIVAS DOS CUIDADORES","CONSTRUÇÃO DA LINHA DE CUIDADO EM SAÚDE BUCAL","ROSENES LIMA DOS SANTOS","WILTON WILNEY NASCIMENTO PADILHA","2014","Odontologia","Odontologia Social e Preventiva","PIBIC",""
"SÍNTESE DE NOVOS ANÁLOGOS DE ISONUCLEOSÍDEOS NO CARBONO C5Â, HÍBRIDOS ENTRE ANTI-INFLAMATÓRIOS TETRAIDROPIRÂNICOS E A ADENINA/AMINOGUANIDINA: BUSCA DE NOVOS COM ATIVIDADE ANTI-CÂNCER.","SÍNTESE DE NOVOS ANÁLOGOS DE ISONUCLEOSÍDEOS NO CARBONO C5, HÍBRIDOS ENTRE ANTI-INFLAMATÓRIOS TETRAIDROPIRÂNICOS E A ADENINA/AMINOGUANIDINA: BUSCA DE NOVOS COM ATIVIDADE ANTI-CÂNCER.","BRUNO FREITAS LIRA","MARIO LUIZ ARAUJO DE ALMEIDA VASCONCELLOS","2014","Química","Química Orgânica","PIVIC",""
"AVALIAÇÃO DO MECANISMO CITOTÓXICO E ANTI-APOPTÓTICO DE COMPOSTOS ORGANOSELENADOS","CITOTOXICIDADE DE COMPOSTOS NATURAIS OU SINTÉTICOS SOBRE CULTURAS DE CÉLULAS NORMAIS E TUMORAIS","VALDIR DE ANDRADE BRAGA","DEMETRIUS ANTONIO MACHADO DE ARAUJO","2014","Biotecnologia","","PIVIC",""
"ESTUDO DE RESÍDUOS DE CAULIM EM COMPOSIÇÕES DE MASSA CERÂMICA PARA USO EM CERÂMICA BRANCA","ESTUDO DE RESÍDUOS EM COMPOSIÇÕES DE ARGILAS PARA USO EM CERÂMICA BRANCA","RICARDO PEIXOTO SUASSUNA DUTRA","LISZANDRA FERNANDA ARAUJO CAMPOS","2014","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIBIC",""
"LEVANTAMENTO ACERCA DO ATENDIMENTO REALIZADO FRENTE  QUEIXA ESCOLAR NOS CENTROS DE ATENDIMENTOS PSICOLGICOS PARA CRIANA","LEVANTAMENTO DAS CONCEPÇÕES E AÇÕES DE PSICÓLOGOS ACERCA DAS QUEIXAS ESCOLARES ENCAMINHADAS AOS CENTROS DE ATENDIMENTO PSICOLÓGICOS PARA CRIANÇAS: UM ESTUDO NA CIDADE DE JOÃO PESSOA","ANGELA MARIA DIAS FERNANDES","FABIOLA DE SOUSA BRAZ AQUINO","2014","Psicologia","Psicologia do Ensino e da Aprendizagem","PIBIC",""
"A EXPLICAÇÃO DA AUTOEFICÁCIA NO USO DE PRESERVATIVOS NO CONTEXTO BRASILEIRO","A EXPLICAÇÃO DA AUTOEFICÁCIA NO USO DE PRESERVATIVOS A PARTIR DOS TRAÇOS DE PERSONALIDADE, CULTURA E SATISFAÇÃO EM RELACIONAMENTO DE CASAL","BAGNOLIA ARAUJO DA SILVA","JOSEMBERG MOURA DE ANDRADE","2014","Psicologia","Psicologia Social","PIVIC",""
"VALIDAÇÃO DE INTERVENÇÕES DE ENFERMAGEM DA CIPE® PARA A ASSISTÊNCIA À PACIENTES NO PERÍODO PUERPERAL.","VALIDAÇÃO DE AFIRMATIVAS DE DIAGNÓSTICOS, RESULTADOS E INTERVENÇÕES DE ENFERMAGEM DA CIPE® PARA A ASSISTÊNCIA À PACIENTES NO PERÍODO PUERPERAL.","JOSILENE DE MELO BURITI VASCONCELOS","CLAUDIA MARIA RAMOS MEDEIROS SOUTO","2014","Enfermagem","Enfermagem Obstétrica","PIBIC",""
"ESTUDO DA TOXICIDADE REPRODUTIVA DO EXTRATO ETANLICO DE KRAMERIA TOMENTOSA A. ST. HILL EM RATAS WISTAR EXPOSTAS NO PERODO DE PS-IMPLANTAO EMBRIONRIA","ESTUDO DA TOXICIDADE REPRODUTIVA DO EXTRATO ETANÓLICO DE KRAMERIA TOMENTOSA A. ST. HILL EM RATAS WISTAR EXPOSTAS NO PERÍODO DE PÓS-IMPLANTAÇÃO EMBRIONÁRIA","GLÁUCIA MARQUES FREITAS RIBEIRO","RITA DE CASSIA DA SILVEIRA E SA","2014","Biologia Geral","","PIVIC",""
"FENOLOGIA, DISPERSÃO E TIPOLOGIA DOS FRUTOS DE ESPÉCIES DE RUBIACEAE NA RESERVA BIOLÓGICA GUARIBAS, PB.","FENOLOGIA DA DISPERSÃO, TIPOLOGIA DOS FRUTOS E DISPERSORES DAS ESPÉCIES DE RUBIACEAE PRESENTES NA RESERVA BIOLÓGICA GUARIBAS - PARTE II","EVELISE MARCIA LOCATELLI DE SOUZA","ZELMA GLEBYA MACIEL QUIRINO","2014","Ecologia","Ecologia de Ecossistemas","PIVIC",""
"CRESCIMENTO E TEOR DE MACRONUTRIENTES EM MAMOEIRO ADUBADO COM FÓSFORO EM SOLO COM E SEM ADIÇÃO DE CALCÁRIO","CRESCIMENTO E TEOR DE MACRONUTRIENTES EM MAMOEIRO ADUBADO COM FÓSFORO EM SOLO COM E SEM ADIÇÃO DE CALCÁRIO","SILVANDA DE MELO SILVA","WALTER ESFRAIN PEREIRA","2014","Agronomia","Fitotecnia","PIBIC",""
"AVALIAÇÃO  DA ENCAPSULAÇÃO DE  CELULASES PARA PRODUÇÃO DE ETANOL LIGNOCELULÓSICO","PRODUÇÃO DE ETANOL DE SEGUNDA GERAÇÃO A PARTIR DO BAGAÇO DE CANA","RENNIO FELIX DE SENA","NATALY ALBUQUERQUE DOS SANTOS","2014","Engenharia Química","Tecnologia Química","PIBIC",""
"GESTÃO ESCOLAR E MODELOS DEMOCRÁTICOS: PRIMEIRAS APROXIMAÇÕES","ORGANIZAÇÃO ESCOLAR E MODELOS DEMOCRÁTICOS: UMA ANÁLISE DAS RELAÇÕES ENTRE PROFISSÕES, ORGANIZAÇÃO E COMUNIDADE","RODRIGO SILVA ROSAL DE ARAJO","JORGE FERNANDO HERMIDA AVEIRO","2014","Educação","Fundamentos da Educação","PIBIC",""
"ANÁLISE DA ESCOVAÇÃO SIMULADA E DE UM PROTETOR DE SUPERFÍCIE NA RUGOSIDADE SUPERFICIAL DE CIMENTOS DE IONÔMERO DE VIDRO","ANÁLISE DE PROPRIEDADES FÍSICAS DE ESTRUTURAS DENTAIS E DE MATERIAIS RESTAURADORES","WILTON WILNEY NASCIMENTO PADILHA","HUGO LEMES CARLO","2014","Odontologia","Materiais Odontológicos","PIBIC",""
"EM TEMPOS DE SANGUE: RECRUTAMENTO NA PARAÍBA DURANTE A GUERRA DO PARAGUAI (1864-1870)","CULTURAS POLÍTICAS E REDES FAMILIARES NA PARAÍBA OITOCENTISTA","CARLA MARY DA SILVA OLIVEIRA","SERIOJA RODRIGUES CORDEIRO MARIANO","2014","História","História do Brasil","PIBIC",""
"AVALIAÇÃO DE ESTRATÉGIAS DE ENFRETAMENTO DO CRAVING, BURDEN E ANSIEDADE NO TRATAMENTO DE DEPENDENTES DE CRACK","AVALIAÇÃO DE ESTRATÉGIAS DE ENFRETAMENTO DO CRAVING, BURDEN E ANSIEDADE NO TRATAMENTO DE DEPENDENTES DE CRACK","MARIA DE OLIVEIRA FERREIRA FILHA","JOAO EUCLIDES FERNANDES BRAGA","2014","Enfermagem","Enfermagem Psiquiátrica","PIBIC",""
"ASPECTOS JURÍDICOS E SOCIAIS DAS TÉCNICAS DE REPRODUÇÃO HUMANA ASSISTIDA HOMÓLOGA E HETERÓLOGA","NOVAS FAMÍLIAS A LUZ DO BIODIREITO E DA BIOTECNOLOGIA","GISCARD FARIAS AGRA","ROBSON ANTAO DE MEDEIROS","2014","Direito","Direitos Especiais","PIVIC",""
"CADEIRANTES NO CAMINHAR NO PODER JUDICIRIO NA CIDADE DE JOO PESSOA","CADEIRANTES: ACESSIBILIDADE DAS PESSOAS COM NECESSIDADES ESPECIAIS","GISCARD FARIAS AGRA","ROBSON ANTAO DE MEDEIROS","2014","Direito","Direitos Especiais","PIBIC",""
"EFEITO DA CLORAMINA T SOBRE CEPAS DE CANDIDA ALBICANS","ATIVIDADE ANTIFÚNGICA DA CLORAMINA T FRENTE A CEPAS DE CANDIDA ENVOLVIDAS COM INFECÇÕES DA CAVIDADE BUCAL","MARIA SUELI MARQUES SOARES","RICARDO DIAS DE CASTRO","2014","Odontologia","Clínica Odontológica","PIBIC",""
"EFEITO DA ADMINISTRAÇÃO DE ESTRADIOL NO INÍCIO DO PROTOCOLO DE SINCRONIZAÇÃO DA OVULAÇÃO NA DINÂMICA FOLICULAR DE OVELHAS MORADA NOVA","DINÂMICA FOLICULAR FINAL EM OVELHAS DA RAÇA MORADA NOVA SUBMETIDA À DIFERENTES PROTOCOLOS DE SINCRONIZAÇÃO DA OVULAÇÃO","RICARDO BARBOSA DE LUCENA","JOSE NELIO DE SOUSA SALES","2014","Medicina Veterinária","Reprodução Animal","PIVIC",""
"EXTRAÇÃO DE CARACTERÍSTICAS DAS CURVAS DE UM ACELERÔMETRO TRIAXIAL PARA O PROCESSO DE CLASSIFICAÇÃO DE MOVIMENTOS","MONITORAMENTO INTELIGENTE E PERVASIVO DA SAÚDE HUMANA","IGUATEMI EDUARDO DA FONSECA","CLAUIRTON DE ALBUQUERQUE SIEBRA","2014","Ciência da Computação","Sistemas de Computação","PIBIC",""
"MAPEAMENTO DA POPULAÇÃO CIGANA EM JUAZEIRINHO - PB.","OS CIGANOS NO ESTADO DA PARAÍBA","LUCIANA DE OLIVEIRA CHIANCA","MARIA PATRÍCIA LOPES GOLDFARB","2014","Antropologia","Antropologia Urbana","PIBIC",""
"PLANTÃO PSICOLÓGICO EM UM HOSPITAL GERAL","O SENTIDO DO PLANTÃO PSICOLÓGICO PARA OS USUÁRIOS DE UM HOSPITAL GERAL","ZAETH AGUIAR DO NASCIMENTO","SANDRA SOUZA DA SILVA","2014","Psicologia","Tratamento e Prevenção Psicológica","PIBIC",""
"ALGORITMOS DE RASTREIO DA MÁXIMA POTÊNCIA EM SISTEMAS FOTOVOLTAICOS","SISTEMA FOTOVOLTAICO ISOLADO","FABIANO SALVADORI","DARLAN ALEXANDRIA FERNANDES","2014","Engenharia Elétrica","Eletrônica Industrial, Sistemas e Controles","PIBIC",""
"DIFERENTES CONCENTRAÇÕES DE AMINOCIDOS ESSENCIAIS MANTENDO O PERFIL DE AMINOCIDOS IDEAL PARA FRANGOS DE CORTE","EXIGÊNCIAS DE AMINOÁCIDOS DIGESTÍVEIS COM BASE NA PROTEÍNA IDEAL PARA FRANGOS","TEREZINHA DOMICIANO DANTAS MARTINS","JOSE JORDAO FILHO","2014","Zootecnia","Nutrição e Alimentação Animal","PIBIC",""
